AAD_Csat,AAD_hfg,AAD_psat,N_Csat,N_hfg,N_psat,Tc_K,c0,c1,c2,formula,inchi,inchikey,name,pc_MPa
,,4.559313334,0,0,23,695,0.585274049,0.883829936,2.079039624,C_{7}H_{7}I,"InChI=1S/C7H7I/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",XJTQJERLRPWUGL-UHFFFAOYSA-N,(iodomethyl)benzene,3.985149682
,,4.748654886,0,0,23,739,1.121266828,0.993953932,1.031233123,C_{10}H_{14}O,"InChI=1S/C10H14O/c1-3-8(2)9-4-6-10(11)7-5-9/h4-8,11H,3H2,1-2H3",ZUTYZAFDFLLILI-UHFFFAOYSA-N,4-(2-butyl)phenol,3.922550744
,,5.347997215,0,0,23,772,0.314931204,0.75140575,1.95968561,C_{13}H_{14},"InChI=1S/C13H14/c1-10(2)12-9-5-7-11-6-3-4-8-13(11)12/h3-10H,1-2H3",PMPBFICDXLLSRM-UHFFFAOYSA-N,1-(1-methylethyl)naphthalene,2.862731102
0.439984241,0.250871847,5.454805486,43,3,23,553,0.769586081,0.829725255,0.845093096,C_{4}H_{10}S,"InChI=1S/C4H10S/c1-4(2)5-3/h4H,1-3H3",ROSSIHMZZJOVOU-UHFFFAOYSA-N,3-methyl-2-thiabutane,4.082955192
,0.689245074,5.653095667,0,12,23,644,0.14754016,0.840177692,2.711579337,C_{9}H_{12},"InChI=1S/C9H12/c1-2-8-5-7-3-4-9(8)6-7/h2-4,7,9H,5-6H2,1H3/b8-2-",OJOWICOBYCXEKR-WAPJZHGLSA-N,cis-5-ethylidenebicyclo[2.2.1]hept-2-ene,4.069902324
,3.367077572,5.991626351,0,1,23,526,0.783702026,0.986392126,1.071642577,C_{5}H_{14}N_{2},"InChI=1S/C5H14N2/c1-6(2)5-7(3)4/h5H2,1-4H3",VGIVLIHKENZQHQ-UHFFFAOYSA-N,"N,N,N',N'-tetramethylmethanediamine",2.873873635
0.325473027,0.615772195,6.675223194,45,1,23,592.9,1.170793901,0.911442163,0.665029718,C_{5}H_{12}S,"InChI=1S/C5H12S/c1-3-4-5-6-2/h3-5H2,1-2H3",WCXXISMIJBRDQK-UHFFFAOYSA-N,2-thiahexane,3.538578492
,,6.732583684,0,0,23,731,0.931140436,0.888449613,2.028446555,C_{9}H_{11}NO_{2},"InChI=1S/C9H11NO2/c1-10-8-5-3-7(4-6-8)9(11)12-2/h3-6,10H,1-2H3",LLAMGYUWYUMHCH-UHFFFAOYSA-N,methyl p-(methylamino)benzoate,3.457177565
,,6.922578616,0,0,23,542.7926118,0.28798647,0.87346585,2.211338774,C_{4}H_{6}S,"InChI=1S/C4H6S/c1-2-4-5-3-1/h1-2H,3-4H2",WURYWHAKEJHAOV-UHFFFAOYSA-N,"2,5-dihydrothiophene",6.460757437
,,6.934706353,0,0,23,650,1.398945293,0.99945893,0.539599016,C_{10}H_{20},"InChI=1S/C10H20/c1-8(2)10-6-4-9(3)5-7-10/h8-10H,4-7H2,1-3H3",CFJYNSNXFXLKNS-UHFFFAOYSA-N,1-isopropyl-4-methylcyclohexane,2.537043302
,,9.975448229,0,0,23,940,0,0.220125603,0.931785651,C_{23}H_{24}O_{2},"InChI=1S/C23H24O2/c1-19-16-22(24-14-12-20-8-4-2-5-9-20)18-23(17-19)25-15-13-21-10-6-3-7-11-21/h2-11,16-18H,12-15H2,1H3",BMRJNIRVLVSODT-UHFFFAOYSA-N,"1-methyl-3,5-bis(2-phenylethoxy)benzene",1.515926103
,0.035783111,15.03942987,0,1,23,736,0.619546379,0.821508712,3.076782969,C_{19}H_{34}O_{2},"InChI=1S/C19H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h7-8,10-11H,3-6,9,12-18H2,1-2H3/b8-7-,11-10-",WTTJVINHCBCLGX-NQLNTKRDSA-N,"methyl (Z,Z)-9,12-octadecadienate",1.279163453
,,20.41451247,0,0,23,760,0,0.170237097,0.917821054,C_{8}H_{6}ClNO,"InChI=1S/C8H6ClNO/c9-5-8-10-6-3-1-2-4-7(6)11-8/h1-4H,5H2",ANRDUCQCZKLSGF-UHFFFAOYSA-N,"2-(chloromethyl)-1,3-benzoxazole",3.973660939
,15.46638186,59.55633652,0,2,23,633,0.744453457,0.918360611,1.718238511,C_{9}H_{16}O_{2},"InChI=1S/C9H16O2/c1-4-5-6-11-9(10)7-8(2)3/h7H,4-6H2,1-3H3",IJZWZSGPEJOCHI-UHFFFAOYSA-N,butyl 3-methyl-2-butenoate,2.52096431
,,0.044300886,0,0,22,645,0.17492966,0.841018689,2.698412761,C_{7}H_{10}S,"InChI=1S/C7H10S/c1-6(2)7-4-3-5-8-7/h3-6H,1-2H3",LOXBELRNKUFSRD-UHFFFAOYSA-N,2-(1-methylethyl)thiophene,3.8469321
,,0.062147397,0,0,22,644,0.257820319,0.814383681,2.794350428,C_{10}H_{18}O_{3},"InChI=1S/C10H18O3/c1-9(2,3)7(11)13-8(12)10(4,5)6/h1-6H3",PGZVFRAEAAXREB-UHFFFAOYSA-N,pivalic anhydride,2.064459164
,,0.107479516,0,0,22,740,1.203653128,0.999998451,0.76580262,C_{7}H_{4}ClN,InChI=1S/C7H4ClN/c8-7-4-2-1-3-6(7)5-9/h1-4H,NHWQMJMIYICNBP-UHFFFAOYSA-N,"benzonitrile, o-chloro-",3.14325109
0.337076395,,0.171304907,9,0,22,372.27454,0.549412539,0.844347271,0.818205535,^{2}H_{2}S,InChI=1S/H2S/h1H2/i/hD2,RWSOTUBLDIXVET-ZSJDYOACSA-N,deuterium sulfide,8.894418068
,,0.17540284,0,0,22,579,0.858236688,0.908510237,0.861406914,C_{8}H_{16},"InChI=1S/C8H16/c1-7-5-4-6-8(7,2)3/h7H,4-6H2,1-3H3",WINCSBAYCULVDU-UHFFFAOYSA-N,"1,1,2-trimethylcyclopentane",3.061566699
,,0.189946606,0,0,22,523,0.887716843,0.940775448,0.791776484,C_{4}H_{6}O,"InChI=1S/C4H6O/c1-2-4-5-3-1/h1,3H,2,4H2",JKTCBAGSMQIFNL-UHFFFAOYSA-N,"2,3-dihydrofuran",5.553223114
,,0.246256313,0,0,22,556.9,0.267323468,0.827595921,2.125841034,C_{8}H_{16},"InChI=1S/C8H16/c1-5-6-7-8(2,3)4/h6-7H,5H2,1-4H3/b7-6+",JPLZSSHKQZJYTJ-VOTSOKGWSA-N,"(E)-2,2-dimethyl-3-hexene",3.254968312
,0.013806716,0.349577609,0,1,22,458,0.190944084,0.811090174,3.31675371,C_{6}F_{15}N,"InChI=1S/C6F15N/c7-1(8,9)4(16,17)22(5(18,19)2(10,11)12)6(20,21)3(13,14)15",CBEFDCMSEZEGCX-UHFFFAOYSA-N,"pentadecafluoro-N,N-diethylethanamine",1.559181302
,0.075844025,0.452803379,0,6,22,532,0.621660902,0.8166422,1.596592396,C_{3}H_{3}Cl_{2}F_{3}O,"InChI=1S/C3H3Cl2F3O/c4-1-9-3(7,8)2(5)6/h2H,1H2",FAERCLVMZOAFPK-UHFFFAOYSA-N,"chloromethyl 2-chloro-1,1,2-trifluoroethyl ether",2.297576696
,,0.559402368,0,0,22,749,1.015410005,0.884176384,1.33299467,C_{10}H_{10}O_{3},"InChI=1S/C10H10O3/c1-7(11)9-4-3-5-10(6-9)13-8(2)12/h3-6H,1-2H3",OTHYPAMNTUGKDK-UHFFFAOYSA-N,3-acetoxyacetophenone,2.928195338
,0.002475865,0.591545584,0,1,22,529.49,1.602658084,0.999961678,0.758465143,C_{9}F_{21}N,"InChI=1S/C9F21N/c10-1(11,5(18,19)20)3(14,15)7(24,25)31(9(28,29)30)8(26,27)4(16,17)2(12,13)6(21,22)23",PSJKAILWKIKKNU-UHFFFAOYSA-N,"1-butanamine, 1,1,2,2,3,3,4,4,4-nonafluoro-N-(nonafluorobutyl)-N- (trifluoromethyl)-",1.361976274
,0.005400837,0.598980116,0,1,22,512,0.656044808,0.833726474,1.494915405,C_{8}F_{16},"InChI=1S/C8F16/c9-1(7(19,20)21)3(11,12)2(10,8(22,23)24)5(15,16)6(17,18)4(1,13)14",LOQGSOTUHASIHI-UHFFFAOYSA-N,"1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",1.883772286
,,0.601060968,0,0,22,572,1.954071317,0.842731473,0.637223526,C_{7}H_{8}F_{8}O,"InChI=1S/C7H8F8O/c1-4(2,16)6(12,13)7(14,15)5(10,11)3(8)9/h3,16H,1-2H3",RTFCOQNRRQBMIT-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6-octafluoro-2-methyl-2-hexanol",1.889304494
,,0.696091286,0,0,22,652,1.148171219,0.998971782,0.779516209,C_{10}H_{14},"InChI=1S/C10H14/c1-8(2)10-6-4-5-9(3)7-10/h4-8H,1-3H3",XCYJPXQACVEIOS-UHFFFAOYSA-N,.beta.-cymene,2.947560948
,0.120055115,0.800863956,0,10,22,517,0.177575204,0.85588272,2.457637715,C_{3}H_{6}O,InChI=1S/C3H6O/c1-2-4-3-1/h1-3H2,AHHWIHXENZJRFG-UHFFFAOYSA-N,oxetane,5.954874474
,0.004901946,0.885403584,0,2,22,542,0.249711602,0.825650519,2.990832108,C_{6}H_{14}O_{2},"InChI=1S/C6H14O2/c1-3-7-5-6-8-4-2/h3-6H2,1-2H3",LZDKZFUFMNSQCJ-UHFFFAOYSA-N,"1,2-diethoxyethane",2.135761141
,,1.037975554,0,0,22,796,1.488756257,0.47350364,0.716688036,C_{16}H_{18},"InChI=1S/C16H18/c1-12-8-10-15(11-9-12)14(3)16-7-5-4-6-13(16)2/h4-11,14H,1-3H3",BCWGQRUFPICUKK-UHFFFAOYSA-N,1-o-tolyl-1-p-tolylethane,1.915663718
,,1.105838295,0,0,22,736,2.344578519,0.692221591,0.647363366,C_{15}H_{24}O_{2},"InChI=1S/C15H24O2/c1-11(2)9-16-14-6-13(5)7-15(8-14)17-10-12(3)4/h6-8,11-12H,9-10H2,1-5H3",MVPLXYAJSPUOTN-UHFFFAOYSA-N,"1-methyl-3,5-bis(2-methylpropoxy)benzene",1.772853186
,,1.178654041,0,0,22,632,1.09550744,0.989239429,0.958929017,C_{9}H_{18}O_{2},"InChI=1S/C9H18O2/c1-7(2)9(8(3)4)10-5-6-11-9/h7-8H,5-6H2,1-4H3",BIYJJEWTEPSHGZ-UHFFFAOYSA-N,"2,2-diisopropyl-1,3-dioxolane",3.098525228
,,1.488450048,0,0,22,713,0.877348693,0.895194751,0.9039428,C_{6}H_{4}BrCl,InChI=1S/C6H4BrCl/c7-5-2-1-3-6(8)4-5/h1-4H,JRGGUPZKKTVKOV-UHFFFAOYSA-N,1-bromo-3-chlorobenzene,4.069545015
,,1.645208322,0,0,22,475,0.519457578,0.923642456,1.669786706,CH_{4}Cl_{2}Si,"InChI=1S/CH4Cl2Si/c1-4(2)3/h4H,1H3",NWKBSEBOBPHMKL-UHFFFAOYSA-N,dichloromethylsilane,4.080782084
,0.00307177,1.677840497,0,1,22,702,0.641686977,0.833566313,1.160593807,C_{6}H_{4}FI,InChI=1S/C6H4FI/c7-5-3-1-2-4-6(5)8/h1-4H,TYHUGKGZNOULKD-UHFFFAOYSA-N,"1,2-fluoroiodobenzene",4.731458072
,,1.721227139,0,0,22,719,1.205147796,0.949608169,1.349086257,C_{13}H_{24}O_{4},"InChI=1S/C13H24O4/c1-3-5-10-16-12(14)8-7-9-13(15)17-11-6-4-2/h3-11H2,1-2H3",ISXDVFNOXYQPIA-UHFFFAOYSA-N,dibutyl pentanedioate,1.657842524
0.429762014,,1.800532365,38,0,22,606,0.167856446,0.811733389,3.299898551,C_{6}HF_{5}O,InChI=1S/C6HF5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,XBNGYFFABRKICK-UHFFFAOYSA-N,pentafluorophenol,3.882759879
,,1.868483037,0,0,22,541.3,0.556633051,0.929921402,1.57393282,C_{7}H_{14},"InChI=1S/C7H14/c1-3-5-7-6-4-2/h5,7H,3-4,6H2,1-2H3",WZHKDGJSXCTSCK-UHFFFAOYSA-N,3-heptene,2.961609064
,,1.880856845,0,0,22,533,0.222079382,0.819410487,3.052362244,C_{2}H_{2}Cl_{2}O,InChI=1S/C2H2Cl2O/c3-1-2(4)5/h1H2,VGCXGMAHQTYDJK-UHFFFAOYSA-N,chloroacetyl chloride,2.688759587
,,2.146224359,0,0,22,666,1.411015384,0.99789763,0.650667286,C_{9}H_{12}O,"InChI=1S/C9H12O/c1-2-10-8-9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",AXPZDYVDTMMLNB-UHFFFAOYSA-N,benzyl ethyl ether,3.113288676
0.113566501,0.555529602,2.860336007,12,3,22,525,0.163164651,0.818335787,2.126360618,C_{4}H_{10}S,"InChI=1S/C4H10S/c1-4(2,3)5/h5H,1-3H3",WMXCDAVJEZZYLT-UHFFFAOYSA-N,2-methyl-2-propanethiol,4.026786395
,0.015322776,2.905617502,0,1,22,719,0.682679422,0.89929872,1.907638992,C_{9}H_{10}O_{2},"InChI=1S/C9H10O2/c1-2-4-8(5-3-1)9-10-6-7-11-9/h1-5,9H,6-7H2",LYINTWKRUWVLBA-UHFFFAOYSA-N,"1,3-dioxolane, 2-phenyl-",3.531094271
,,2.942516689,0,0,22,793,1.012812657,0.993653215,1.032588388,C_{8}H_{7}N,"InChI=1S/C8H7N/c1-2-4-8-7(3-1)5-6-9-8/h1-6,9H",SIKJAQJRHWYJAI-UHFFFAOYSA-N,1H-indole,5.534128386
,,2.982409129,0,0,22,697,1.639875173,0.999438816,0.755467788,C_{10}H_{18}O_{4},"InChI=1S/C10H18O4/c1-3-13-9(11)7-5-6-8-10(12)14-4-2/h3-8H2,1-2H3",VIZORQUEIQEFRT-UHFFFAOYSA-N,diethyl hexanedioate,1.989554096
,,3.023354507,0,0,22,648,0.988182259,0.88453947,0.833331039,C_{5}H_{6}OS,"InChI=1S/C5H6OS/c1-6-5-3-2-4-7-5/h2-4H,1H3",OKEHURCMYKPVFW-UHFFFAOYSA-N,2-methoxythiophene,5.085364619
,,3.066744141,0,0,22,773,0.664926778,0.918285318,1.719206593,C_{11}H_{11}N,"InChI=1S/C11H11N/c1-8-7-9(2)12-11-6-4-3-5-10(8)11/h3-7H,1-2H3",ZTNANFDSJRRZRJ-UHFFFAOYSA-N,"2,4-dimethylquinoline",3.582975688
,0.125334762,3.284448481,0,1,22,718,0.444812233,0.859884328,2.398211742,C_{8}H_{9}N,"InChI=1S/C8H9N/c1-2-4-8-7(3-1)5-6-9-8/h1-4,9H,5-6H2",LPAGFVYQRIESJQ-UHFFFAOYSA-N,indoline,4.851119468
,0.050427727,3.448477993,0,21,22,659,0.550903266,0.763916926,1.792632799,C_{11}H_{20}O_{4},"InChI=1S/C11H20O4/c1-10(2,3)14-8(12)7-9(13)15-11(4,5)6/h7H2,1-6H3",CLPHAYNBNTVRDI-UHFFFAOYSA-N,"bis(1,1-dimethylethyl) propanedioate",2.015280088
,,3.727411493,0,0,22,659,1.239508863,0.999884087,0.745426732,C_{8}H_{11}N,"InChI=1S/C8H11N/c1-3-8-5-4-7(2)9-6-8/h4-6H,3H2,1-2H3",NTSLROIKFLNUIJ-UHFFFAOYSA-N,3-ethyl-6-methylpyridine,3.400399016
,,3.829320627,0,0,22,709,1.014285552,0.980736784,1.102872209,C_{8}H_{11}N,"InChI=1S/C8H11N/c1-2-7-3-5-8(9)6-4-7/h3-6H,2,9H2,1H3",HRXZRAXKKNUKRF-UHFFFAOYSA-N,4-ethylbenzenamine,3.909426887
,0.009131187,4.044372531,0,1,22,672,0.991791006,0.967528248,0.969644691,C_{5}H_{10}Cl_{2},InChI=1S/C5H10Cl2/c6-4-2-1-3-5-7/h1-5H2,LBKDGROORAKTLC-UHFFFAOYSA-N,"1,5-dichloropentane",3.8068113
,,4.120993964,0,0,22,754,0.425712328,0.860932586,2.382355688,C_{8}H_{8}O_{2},"InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",ZRSNZINYAWTAHE-UHFFFAOYSA-N,4-methoxybenzaldehyde,4.055787791
,0.141101517,4.216057287,0,1,22,652,1.135810423,0.795835819,0.780446105,C_{9}H_{16}O_{2},"InChI=1S/C9H16O2/c1-10-9(11-2)7-3-4-8(9)6-5-7/h7-8H,3-6H2,1-2H3",LVXSGHXAFITEIZ-UHFFFAOYSA-N,"7,7-dimethoxybicyclo[2.2.1]heptane",2.975315064
,,4.858349848,0,0,22,713,0.449287417,0.829230012,2.918360368,C_{15}H_{30}O_{2},"InChI=1S/C15H30O2/c1-4-5-6-7-8-9-10-11-12-13-15(16)17-14(2)3/h14H,4-13H2,1-3H3",UJPPXNXOEVDSRW-UHFFFAOYSA-N,1-methylethyl dodecanoate,1.447675686
,,4.953923236,0,0,22,649,1.254799554,0.999787681,0.722180177,C_{8}H_{14}O,"InChI=1S/C8H14O/c1-3-5-6-8(4-2)7-9/h6-7H,3-5H2,1-2H3/b8-6+",PYLMCYQHBRSDND-SOFGYWHQSA-N,2-ethyl-2-hexen-1-al,2.936107652
,,5.047298114,0,0,22,870.4793775,2.171480182,0.998379664,0.415233307,C_{14}H_{13}N,"InChI=1S/C14H13N/c1-2-15-13-9-5-3-7-11(13)12-8-4-6-10-14(12)15/h3-10H,2H2,1H3",PLAZXGNBGZYJSA-UHFFFAOYSA-N,9-ethylcarbazole,2.646256488
,,5.140158062,0,0,22,677,2.161441265,0.599403631,0.453018592,C_{10}H_{16},"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4H,5-7H2,1-3H3",MOYAFQVGZZPNRA-UHFFFAOYSA-N,1-methyl-4-(1-methylethylidene)cyclohexene,3.191338939
,,5.289670332,0,0,22,618,0.221664953,0.794483685,3.766411985,C_{10}H_{20}O,"InChI=1S/C10H20O/c1-5-9(2)7-6-8-10(3,4)11/h5,9,11H,1,6-8H2,2-4H3",XSNQECSCDATQEL-UHFFFAOYSA-N,"2,6-dimethyl-7-octen-2-ol",2.190371439
,,6.18573816,0,0,22,835,1.407583359,0.692323337,1.102021389,C_{24}H_{38}O_{4},"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",BJQHLKABXJIVAM-UHFFFAOYSA-N,"bis(2-ethylhexyl) 1,2-benzenedicarboxylate",1.069359984
,0.0470875,6.657710161,0,1,22,643,0.598480715,0.828859301,1.546386709,C_{8}H_{17}Cl,"InChI=1S/C8H17Cl/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3",CNDHHGUSRIZDSL-UHFFFAOYSA-N,1-chlorooctane,2.58520803
,,7.617337937,0,0,22,604,0.634544659,0.650422236,1.216891351,C_{8}H_{18}O,"InChI=1S/C8H18O/c1-6(2)7(9)8(3,4)5/h6-7,9H,1-5H3",AXINNNJHLJWMTC-UHFFFAOYSA-N,"2,2,4-trimethyl-3-pentanol",2.872028414
,,7.750138818,0,0,22,631,0,0.112617388,1.305414327,C_{6}H_{12}O_{3},"InChI=1S/C6H12O3/c1-2-8-5-6-9-4-3-7/h2,7H,1,3-6H2",WULAHPYSGCVQHM-UHFFFAOYSA-N,2-[2-(ethenyloxy)ethoxy]ethanol,3.484762527
,,8.109945768,0,0,22,695,0.689189818,0.914130436,1.758682331,C_{12}H_{18}O,"InChI=1S/C12H18O/c1-2-3-7-10-13-11-12-8-5-4-6-9-12/h4-6,8-9H,2-3,7,10-11H2,1H3",RSDLTJVQMXAXCA-UHFFFAOYSA-N,pentyl benzyl ether,2.602527938
,,8.98534518,0,0,22,842.2,1.842934334,0.997450076,0.974483878,C_{29}H_{60},"InChI=1S/C29H60/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-29H2,1-2H3",IGGUPRCHHJZPBS-UHFFFAOYSA-N,nonacosane,0.729177097
,,10.36632108,0,0,22,683.24934,1.296402201,0.627339055,1.068754696,C_{14}H_{42}O_{7}Si_{7},"InChI=1S/C14H42O7Si7/c1-22(2)15-23(3,4)17-25(7,8)19-27(11,12)21-28(13,14)20-26(9,10)18-24(5,6)16-22/h1-14H3",GSANOGQCVHBHIF-UHFFFAOYSA-N,tetradecamethylcycloheptasiloxane,1.043384427
,1.307428635,12.31016743,0,2,22,777,1.625224181,0.999892686,0.971013122,C_{20}H_{40}O_{2},"InChI=1S/C20H40O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22-4-2/h3-19H2,1-2H3",MVLVMROFTAUDAG-UHFFFAOYSA-N,ethyl octadecanoate,1.04974261
,2.512902984,14.99951332,0,2,22,566,0.69620625,0.893634491,1.969906869,C_{2}H_{5}ClO,"InChI=1S/C2H5ClO/c3-1-2-4/h4H,1-2H2",SZIFAVKTNFCBPC-UHFFFAOYSA-N,1-chloro-2-hydroxyethane,5.251355585
,,18.7940334,0,0,22,568,0.681494675,0.902604586,1.873369454,C_{3}H_{4}O,"InChI=1S/C3H4O/c1-2-3-4/h1,4H,3H2",TVDSBUOJIPERQY-UHFFFAOYSA-N,2-propyn-1-ol,8.149908975
,0.026892838,18.97671703,0,1,22,789,1.505943539,0.986099839,1.074677468,C_{24}H_{51}N,"InChI=1S/C24H51N/c1-4-7-10-13-16-19-22-25(23-20-17-14-11-8-5-2)24-21-18-15-12-9-6-3/h4-24H2,1-3H3",XTAZYLNFDRKIHJ-UHFFFAOYSA-N,trioctylamine,0.864240923
,,22.11905277,0,0,22,732,1.464598752,0.996848696,0.97534494,C_{13}H_{28}O,"InChI=1S/C13H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h14H,2-13H2,1H3",XFRVVPUIAFSTFO-UHFFFAOYSA-N,1-tridecanol,1.789787162
,,0.024454899,0,0,21,591.1,0.201401455,0.832329619,2.402922038,C_{5}H_{12}S,"InChI=1S/C5H12S/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",GIJGXNFNUUFEGH-UHFFFAOYSA-N,3-methyl-1-butanethiol,3.57330204
,,0.031007906,0,0,21,657,0.202143132,0.833027579,2.354787509,C_{6}H_{12}S,"InChI=1S/C6H12S/c1-7-6-4-2-3-5-6/h6H,2-5H2,1H3",OTQVGYMGQKHLMY-UHFFFAOYSA-N,cyclopentyl-1-thiaethane,4.002795236
,,0.035753766,0,0,21,743,0.222170606,0.832046453,2.350901766,C_{3}Cl_{6},"InChI=1S/C3Cl6/c4-1(2(5)6)3(7,8)9",VFDYKPARTDCDCU-UHFFFAOYSA-N,"1-propene, 1,1,2,3,3,3-hexachloro-",4.146862419
,,0.037427302,0,0,21,527,0.677293346,0.80099384,1.984300768,C_{4}HF_{7}O_{2},"InChI=1S/C4HF7O2/c5-2(6,1(12)13)3(7,8)4(9,10)11/h(H,12,13)",YPJUNDFVDDCYIH-UHFFFAOYSA-N,"butanoic acid, heptafluoro-",2.499885818
,,0.041493278,0,0,21,600.8,0.170339828,0.843259067,2.660707085,C_{6}H_{14}S,"InChI=1S/C6H14S/c1-4-5-6(2,3)7/h7H,4-5H2,1-3H3",ISUXQQTXICTKOV-UHFFFAOYSA-N,2-methyl-2-pentanethiol,3.448664415
,,0.05245911,0,0,21,640,0.193785424,0.832439585,2.856156497,C_{6}H_{12}Cl_{2},"InChI=1S/C6H12Cl2/c1-2-3-4-5-6(7)8/h6H,2-5H2,1H3",RQXXCWHCUOJQGR-UHFFFAOYSA-N,"1,1-dichlorohexane",3.043452192
,,0.184481816,0,0,21,651,1.122348802,0.99995272,0.73562609,C_{10}H_{18},"InChI=1S/C10H18/c1-7-4-5-8-6-9(7)10(8,2)3/h7-9H,4-6H2,1-3H3/t7-,8+,9+/m1/s1",XOKSLPVRUOBDEW-VGMNWLOBSA-N,"[1S-(1.alpha.,2.beta.,5.alpha.)]-2,6,6-trimethylbicyclo[3.1.1]heptane",2.981132052
,,0.226771103,0,0,21,695,0.841539166,0.871251284,1.131889044,C_{8}H_{7}FO,"InChI=1S/C8H7FO/c1-6(10)7-2-4-8(9)5-3-7/h2-5H,1H3",ZDPAWHACYDRYIW-UHFFFAOYSA-N,1-(4-fluorophenyl)ethanone,3.955212911
,,0.237271891,0,0,21,573.9,0.603911192,0.830921513,1.267215038,C_{9}H_{20},"InChI=1S/C9H20/c1-6-8(2)7-9(3,4)5/h8H,6-7H2,1-5H3",AFTPEBDOGXRMNQ-UHFFFAOYSA-N,"2,2,4-trimethylhexane",2.352912456
,,0.315461836,0,0,21,806,1.173813861,0.950371307,0.964661281,C_{8}H_{10}N_{2}O,"InChI=1S/C8H10N2O/c1-10(2)8(11)7-4-3-5-9-6-7/h3-6H,1-2H3",FJEVKYZLIRAAKE-UHFFFAOYSA-N,"N,N-dimethylnicotinamide",3.969594123
,,0.363650648,0,0,21,781,0.935579669,0.903103034,1.613518541,C_{8}H_{9}NO,"InChI=1S/C8H9NO/c1-9-8(10)7-5-3-2-4-6-7/h2-6H,1H3,(H,9,10)",NCCHARWOCKOHIH-UHFFFAOYSA-N,N-methylbenzamide,4.355059783
,,0.389888937,0,0,21,496.6,1.157263309,0.944636394,0.639295588,C_{6}H_{12},"InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3/b5-4+",LGAQJENWWYGFSN-SNAWJCMRSA-N,(E)-4-methyl-2-pentene,3.075267188
,,0.408895106,0,0,21,668,1.342764171,0.466583883,0.681674221,C_{6}H_{9}N,"InChI=1S/C6H9N/c1-5-3-4-6(2)7-5/h3-4,7H,1-2H3",PAPNRQCYSFBWDI-UHFFFAOYSA-N,"2,5-dimethyl-1H-pyrrole",4.729254488
,,0.50693407,0,0,21,564,1.378236577,0.999968524,0.852149984,C_{2}H_{5}NO,"InChI=1S/C2H5NO/c1-2-3-4/h2,4H,1H3",FZENGILVLUJGJX-UHFFFAOYSA-N,acetaldoxime,4.992466658
,,0.559351525,0,0,21,709,1.374566751,0.999448161,0.980954914,C_{13}H_{20}O_{2},"InChI=1S/C13H20O2/c1-9(2)14-12-6-11(5)7-13(8-12)15-10(3)4/h6-10H,1-5H3",IHEARZCPQSZIPL-UHFFFAOYSA-N,"1-methyl-3,5-bis(propan-2-yloxy)benzene",1.971603062
,,0.565662661,0,0,21,496.3,1.139074145,0.88509122,0.621976704,C_{6}H_{12},"InChI=1S/C6H12/c1-4-5-6(2)3/h4-6H,1-3H3/b5-4-",LGAQJENWWYGFSN-PLNGDYQASA-N,(Z)-4-methyl-2-pentene,3.116086036
,0.257951383,0.647957776,0,4,21,596.7,0.17947874,0.846063939,2.613427144,C_{5}H_{12}S,"InChI=1S/C5H12S/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",WGQKBCSACFQGQY-UHFFFAOYSA-N,"1-butanethiol, 2-methyl-",3.754145068
,,0.702236988,0,0,21,602,0.456919518,0.87316149,2.215287151,C_{6}H_{16}N_{2},"InChI=1S/C6H16N2/c1-3-8(4-2)6-5-7/h3-7H2,1-2H3",UDGSVBYJWHOHNN-UHFFFAOYSA-N,"N,N-diethylethane-1,2-diamine",3.879006078
,,0.722940511,0,0,21,694,0.361854817,0.858308228,2.421340604,C_{8}H_{7}N,"InChI=1S/C8H7N/c1-7-4-2-3-5-8(7)6-9/h2-5H,1H3",NWPNXBQSRGKSJB-UHFFFAOYSA-N,2-methylbenzonitrile,3.563662441
,,0.875569609,0,0,21,720,0.651489381,0.800990734,1.520970905,C_{11}H_{16}O,"InChI=1S/C11H16O/c1-8-5-6-9(10(12)7-8)11(2,3)4/h5-7,12H,1-4H3",XOUQAVYLRNOXDO-UHFFFAOYSA-N,"2-(1,1-dimethylethyl)-5-methylphenol",2.568828572
