p (Pa);rho (mol/m3);T (K);z (molar);type;BibTeX;weight;x (molar);y (molar);rho' (mol/m3);rho'' (mol/m3);rho' (guess,mol/m3);rho'' (guess,mol/m3);error_TillnerRoth [%];rho (kg/m3)
2000000.0;48850.32483011731;320.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;47962.18840178806;340.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;47312.73158539228;353.15;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;46943.70920665827;360.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;45819.15018400249;380.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;45028.065512771485;393.15;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;44583.43304420512;400.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1500000.0;46930.731355418386;360.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1486999.9999999998;45806.73658716434;380.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1193000.0;45797.14426233486;380.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;49259.97352577616;310.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;49113.83163572706;313.16;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;48831.14018045835;320.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;47936.2326993083;340.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;47283.39035650211;353.15;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;46895.183328109146;360.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
782999.9999999999;49106.49632850452;313.16;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
750000.0;46904.775652938624;360.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
700000.0;47927.20462888055;340.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
700000.0;47274.36228607437;353.15;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
500000.0;49247.55992893801;310.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
200000.0;49242.48163932241;310.0;[0.2973, 0.7027];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;45411.69208879459;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;45193.02725864191;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;44888.273912681085;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;43569.97177393908;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;42660.87704700511;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;42247.65217112603;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;40668.214867766;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;38982.02780480387;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;45387.01338092959;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;45171.21816797051;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;44868.760515764574;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;43541.275602003036;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;42628.73733443674;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;42209.77322417045;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;40619.43137547471;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;38924.06153749306;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;45362.334673064586;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;45145.39161322807;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;44838.34257351237;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;43505.11842536362;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;42595.44977499092;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;42167.3028897051;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;40570.07395974472;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;38862.65172954991;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;45339.37773551575;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;45117.269364730746;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;44810.22032501504;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;43471.83086591781;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;42558.14475147406;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;42125.98040211719;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;40520.14262057599;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;38802.96369192293;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;45311.255487018425;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;45086.85142247853;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;44775.21099525306;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;43436.821536155825;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;42516.82226388615;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;42080.06652701952;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;40467.91558765239;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;38740.979960541066;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;45284.85500883726;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;45057.58132710377;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;44745.94089987829;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;43400.090436077684;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;42482.386857562895;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;42037.59619255417;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;40417.98424848366;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;38677.27445884304;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;45254.43706658505;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;45031.1808489226;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;44720.68826857457;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;43371.96818758036;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;42439.91652309755;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;41993.40408777266;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;40365.757215560065;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;38615.86465089991;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;45233.201899352374;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;45001.33683010912;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;44689.122479444915;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;43332.94139374733;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;42398.59403550964;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;41947.49021267498;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;40310.66056544285;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;38550.43737888572;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;45201.062186784;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;44975.51027536667;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;44658.13061375399;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;43295.06244679175;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;42356.123701044286;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;41907.315571964515;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;40253.842145009476;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;38485.01010687153;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;45174.66170860284;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;44950.25764406295;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;44627.71267150178;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;43262.92273422337;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;42315.3751368951;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;41861.40169686684;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;40205.058652718195;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;38419.00891141862;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;45149.40907729911;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;44923.28324244307;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;44601.31219332061;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;43226.19163414524;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;42275.774419623354;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;41821.80097959509;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;40150.53592603971;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;38883.31297334386;394.22;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;38351.28594564955;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;45123.58252255667;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;44892.29137675214;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;44569.74640419097;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;43189.4605340671;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;42235.59977891289;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;41777.60887481357;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;40097.734969677374;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;38818.459624768395;394.22;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;38281.841209564314;400.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5500000.0;38785.7459887613;394.22;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;45092.590656865745;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;44859.57774074504;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;44536.45884474515;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;43149.85981679535;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;42195.42513820243;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;41739.729927857996;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;40046.08186019249;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;38755.901969947816;394.22;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4800000.0;38735.24072615386;394.22;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4500000.0;41715.051219992994;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4500000.0;40017.38568825644;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4300000.0;40005.907219482026;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;45066.7641021233;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;44834.89903288004;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;44510.058366563986;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;43113.12871671721;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;42154.676574053236;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;41692.09428244416;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;39990.41128663656;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3900000.0;39984.672052249356;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3800000.0;39978.93281786214;380.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3500000.0;41669.137344895316;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3000000.0;45038.64185362597;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3000000.0;44806.77678438272;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3000000.0;44481.93611806666;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3000000.0;43079.841157271396;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3000000.0;42110.48446927172;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
3000000.0;41645.60648390776;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2700000.0;41633.55409169462;360.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2500000.0;42089.82322547777;353.129;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;45010.51960512865;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;44776.932765569225;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;44451.518175814446;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
2000000.0;43039.09259312221;340.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1500000.0;44755.697598336556;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;44984.11912694748;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;44739.05381861364;313.14;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
1000000.0;44415.93492261375;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
900000.0;44981.24950975388;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
800000.0;44978.953815999;310.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
800000.0;44410.76961166526;320.0;[0.6005, 0.39949999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;39248.684111041395;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;38680.35157741232;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;35408.80380962325;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
17000000.0;31285.048097344297;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;39214.9448204063;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;38642.540303424714;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;35344.23378789057;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
16000000.0;31142.528680006406;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;39175.3884106962;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;38594.25821510208;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;35264.53925656284;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
15000000.0;30985.466464980967;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;39134.66857717108;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;38562.84577209699;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;35178.4458942526;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
14000000.0;30819.096859435507;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;39088.71333647845;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;38500.60259799432;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;35101.659922462386;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
13000000.0;30648.655270537536;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;39046.24836723084;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;38449.993662041685;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;35034.181341192205;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
12000000.0;30464.83430776703;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;39000.874838445714;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;38399.38472608904;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;34935.29031691693;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
11000000.0;30287.412175979032;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;38954.337885845576;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;38352.26606158141;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;34853.2689379592;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
10000000.0;30065.19822731342;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;38907.80093324545;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;38301.075413721264;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;34763.10359229645;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
9000000.0;29800.51930940018;400.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;38862.42740446033;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;38256.28359684364;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
8000000.0;34676.42851807871;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;38816.4721637677;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;38208.00150852101;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
7000000.0;34580.446053340944;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;38771.09863498257;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;38160.30113210588;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
6000000.0;34489.69899577069;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;38716.999427584924;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;38099.80309372571;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
5000000.0;34394.29824294043;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4500000.0;34493.189267215705;358.57;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4500000.0;34346.5978665253;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4300000.0;34476.901333805654;358.57;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4300000.0;34326.23794976274;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4099999.9999999995;34460.61340039561;358.57;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4099999.9999999995;34305.87803300018;360.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;38673.95274642981;313.14;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
4000000.0;38055.01127684809;320.0;[0.8374, 0.16259999999999997];PRhoT;Kondo-JCT-2002;1.0;;;;;;;;
